,Batch.NO.,Ac.Orn,Ala,Arg,Asn,C0,C10,C10.1,C10.2,C12,C12.1,C12.DC,C14,C14.1,C14.1.OH,C14.2,C14.2.OH,C16,C16.1,C16.1.OH,C16.2,C16.2.OH,C16.OH,C18,C18.1,C18.1.OH,C18.2,C2,C3,C3.DC..C4.OH.,C3.OH,C4,C4.1,C5,C5.1,C5.1.DC,C5.DC..C6.OH.,C5.M.DC,C5.OH..C3.DC.M.,C6..C4.1.DC.,C6.1,C7.DC,C8,C9,Cit,Creatinine,Gln,Glu,Gly,H1,His,Ile,Kynurenine,Lys,lysoPC.a.C14.0,lysoPC.a.C16.0,lysoPC.a.C16.1,lysoPC.a.C17.0,lysoPC.a.C18.0,lysoPC.a.C18.1,lysoPC.a.C18.2,lysoPC.a.C20.3,lysoPC.a.C20.4,lysoPC.a.C24.0,lysoPC.a.C26.0,lysoPC.a.C26.1,lysoPC.a.C28.0,lysoPC.a.C28.1,PC.aa.C24.0,PC.aa.C26.0,PC.aa.C28.1,PC.aa.C30.0,PC.aa.C32.0,PC.aa.C32.1,PC.aa.C32.3,PC.aa.C34.1,PC.aa.C34.2,PC.aa.C34.3,PC.aa.C34.4,PC.aa.C36.1,PC.aa.C36.2,PC.aa.C36.3,PC.aa.C36.4,PC.aa.C36.5,PC.aa.C36.6,PC.aa.C38.0,PC.aa.C38.3,PC.aa.C38.4,PC.aa.C38.5,PC.aa.C38.6,PC.aa.C40.1,PC.aa.C40.2,PC.aa.C40.3,PC.aa.C40.4,PC.aa.C40.5,PC.aa.C40.6,PC.aa.C42.0,PC.aa.C42.1,PC.aa.C42.2,PC.aa.C42.4,PC.aa.C42.5,PC.aa.C42.6,PC.ae.C30.0,PC.ae.C30.1,PC.ae.C30.2,PC.ae.C32.1,PC.ae.C32.2,PC.ae.C34.0,PC.ae.C34.1,PC.ae.C34.2,PC.ae.C34.3,PC.ae.C36.0,PC.ae.C36.1,PC.ae.C36.2,PC.ae.C36.3,PC.ae.C36.4,PC.ae.C36.5,PC.ae.C38.0,PC.ae.C38.1,PC.ae.C38.2,PC.ae.C38.3,PC.ae.C38.4,PC.ae.C38.5,PC.ae.C38.6,PC.ae.C40.1,PC.ae.C40.2,PC.ae.C40.3,PC.ae.C40.4,PC.ae.C40.5,PC.ae.C40.6,PC.ae.C42.0,PC.ae.C42.1,PC.ae.C42.2,PC.ae.C42.3,PC.ae.C42.4,PC.ae.C42.5,PC.ae.C44.3,PC.ae.C44.4,PC.ae.C44.5,PC.ae.C44.6,Met,Orn,Phe,Sarcosine,Ser,SM..OH..C14.1,SM..OH..C16.1,SM..OH..C22.1,SM.C16.0,SM.C16.1,SM.C18.0,SM.C18.1,SM.C24.0,SM..OH..C22.2,Trp,Val,Study.ID_1013,Study.ID_105,Study.ID_107,Study.ID_110,Study.ID_114,Study.ID_118,Study.ID_121,Study.ID_126,Study.ID_139,Study.ID_153,Study.ID_156,Study.ID_16,Study.ID_164,Study.ID_165,Study.ID_17,Study.ID_184,Study.ID_192,Study.ID_20,Study.ID_211,Study.ID_212,Study.ID_214,Study.ID_216,Study.ID_221,Study.ID_225,Study.ID_243,Study.ID_245,Study.ID_248,Study.ID_251,Study.ID_258,Study.ID_260,Study.ID_267,Study.ID_268,Study.ID_269,Study.ID_270,Study.ID_274,Study.ID_276,Study.ID_277,Study.ID_283,Study.ID_285,Study.ID_286,Study.ID_287,Study.ID_290,Study.ID_294,Study.ID_298,Study.ID_312,Study.ID_314,Study.ID_326,Study.ID_330,Study.ID_333,Study.ID_334,Study.ID_340,Study.ID_343,Study.ID_354,Study.ID_357,Study.ID_358,Study.ID_360,Study.ID_365,Study.ID_372,Study.ID_381,Study.ID_386,Study.ID_389,Study.ID_399,Study.ID_40,Study.ID_409,Study.ID_411,Study.ID_423,Study.ID_433,Study.ID_434,Study.ID_442,Study.ID_45,Study.ID_456,Study.ID_460,Study.ID_476,Study.ID_477,Study.ID_487,Study.ID_490,Study.ID_500,Study.ID_501,Study.ID_51,Study.ID_525,Study.ID_532,Study.ID_533,Study.ID_544,Study.ID_547,Study.ID_552,Study.ID_560,Study.ID_563,Study.ID_567,Study.ID_579,Study.ID_580,Study.ID_582,Study.ID_583,Study.ID_586,Study.ID_589,Study.ID_593,Study.ID_598,Study.ID_599,Study.ID_6,Study.ID_600,Study.ID_607,Study.ID_613,Study.ID_622,Study.ID_640,Study.ID_643,Study.ID_649,Study.ID_653,Study.ID_660,Study.ID_667,Study.ID_673,Study.ID_693,Study.ID_710,Study.ID_722,Study.ID_725,Study.ID_750,Study.ID_757,Study.ID_760,Study.ID_773,Study.ID_778,Study.ID_779,Study.ID_780,Study.ID_786,Study.ID_787,Study.ID_789,Study.ID_793,Study.ID_795,Study.ID_798,Study.ID_801,Study.ID_808,Study.ID_810,Study.ID_815,Study.ID_816,Study.ID_818,Study.ID_820,Study.ID_828,Study.ID_831,Study.ID_834,Study.ID_863,Study.ID_868,Study.ID_875,Study.ID_877,Study.ID_895,Study.ID_908,Study.ID_909,Study.ID_920,Study.ID_936,Study.ID_95,Study.ID_97,Study.ID_973,Study.ID_979,Study.ID_984,Study.ID_996,Study.ID_AS-0122,Study.ID_AS-0571,Study.ID_AS-0574,Study.ID_AS-0598,Study.ID_AS-0613,Study.ID_AS-0686,Study.ID_AS-0735,Study.ID_AS-0771,Study.ID_AS-0791,Study.ID_AS-0812,Study.ID_AS-0841,Study.ID_AS-0849,Study.ID_AS-0861,Study.ID_AS-1038,Study.ID_AS-1044,Study.ID_AS-1092,Study.ID_AS-1119,Study.ID_AS-1159,Study.ID_AS-117,Study.ID_AS-1189,Study.ID_AS-1203,Study.ID_AS-1210,Study.ID_AS-1226,Study.ID_AS-1227,Study.ID_AS-1244,Study.ID_AS-1285,Study.ID_AS-1327,Study.ID_AS-1333,Study.ID_AS-135,Study.ID_AS-1368,Study.ID_AS-1384,Study.ID_AS-140,Study.ID_AS-1444,Study.ID_AS-1451,Study.ID_AS-1452,Study.ID_AS-1457,Study.ID_AS-1463,Study.ID_AS-1485,Study.ID_AS-1500,Study.ID_AS-1501,Study.ID_AS-1516,Study.ID_AS-1519,Study.ID_AS-1550,Study.ID_AS-1566,Study.ID_AS-1581,Study.ID_AS-1582,Study.ID_AS-1625,Study.ID_AS-1637,Study.ID_AS-165,Study.ID_AS-1684,Study.ID_AS-1689,Study.ID_AS-1691,Study.ID_AS-1695,Study.ID_AS-172,Study.ID_AS-1755,Study.ID_AS-1763,Study.ID_AS-1765,Study.ID_AS-1774,Study.ID_AS-1784,Study.ID_AS-1787,Study.ID_AS-1788,Study.ID_AS-1790,Study.ID_AS-1793,Study.ID_AS-1798,Study.ID_AS-1808,Study.ID_AS-1810,Study.ID_AS-1869,Study.ID_AS-1918,Study.ID_AS-1950,Study.ID_AS-1961,Study.ID_AS-200,Study.ID_AS-2119,Study.ID_AS-2121,Study.ID_AS-2126,Study.ID_AS-2129,Study.ID_AS-2177,Study.ID_AS-2189,Study.ID_AS-2249,Study.ID_AS-2250,Study.ID_AS-2255,Study.ID_AS-2266,Study.ID_AS-2274,Study.ID_AS-2309,Study.ID_AS-2344,Study.ID_AS-2346,Study.ID_AS-236,Study.ID_AS-2371,Study.ID_AS-2378,Study.ID_AS-239,Study.ID_AS-2393,Study.ID_AS-2395,Study.ID_AS-2396,Study.ID_AS-2398,Study.ID_AS-2416,Study.ID_AS-2419,Study.ID_AS-2420,Study.ID_AS-2444,Study.ID_AS-247,Study.ID_AS-2505,Study.ID_AS-2508,Study.ID_AS-2509,Study.ID_AS-2527,Study.ID_AS-2529,Study.ID_AS-2530,Study.ID_AS-2533,Study.ID_AS-2539,Study.ID_AS-2540,Study.ID_AS-2542,Study.ID_AS-2545,Study.ID_AS-2546,Study.ID_AS-2554,Study.ID_AS-2555,Study.ID_AS-2556,Study.ID_AS-2558,Study.ID_AS-256,Study.ID_AS-2575,Study.ID_AS-2584,Study.ID_AS-2588,Study.ID_AS-2591,Study.ID_AS-2608,Study.ID_AS-2617,Study.ID_AS-2619,Study.ID_AS-2620,Study.ID_AS-2632,Study.ID_AS-2642,Study.ID_AS-2645,Study.ID_AS-2647,Study.ID_AS-2648,Study.ID_AS-2651,Study.ID_AS-2664,Study.ID_AS-2672,Study.ID_AS-2673,Study.ID_AS-2674,Study.ID_AS-2676,Study.ID_AS-2680,Study.ID_AS-2710,Study.ID_AS-2727,Study.ID_AS-2730,Study.ID_AS-2735,Study.ID_AS-2740,Study.ID_AS-2757,Study.ID_AS-2759,Study.ID_AS-2765,Study.ID_AS-2771,Study.ID_AS-2776,Study.ID_AS-2779,Study.ID_AS-2781,Study.ID_AS-2782,Study.ID_AS-2786,Study.ID_AS-2792,Study.ID_AS-2795,Study.ID_AS-2807,Study.ID_AS-2808,Study.ID_AS-2815,Study.ID_AS-2816,Study.ID_AS-2819,Study.ID_AS-2838,Study.ID_AS-2845,Study.ID_AS-2850,Study.ID_AS-2853,Study.ID_AS-2859,Study.ID_AS-2861,Study.ID_AS-2873,Study.ID_AS-2876,Study.ID_AS-2879,Study.ID_AS-2882,Study.ID_AS-2890,Study.ID_AS-2891,Study.ID_AS-2892,Study.ID_AS-2894,Study.ID_AS-2897,Study.ID_AS-2900,Study.ID_AS-2920,Study.ID_AS-2922,Study.ID_AS-2927,Study.ID_AS-2936,Study.ID_AS-2951,Study.ID_AS-2953,Study.ID_AS-2958,Study.ID_AS-2963,Study.ID_AS-2971,Study.ID_AS-2984,Study.ID_AS-2989,Study.ID_AS-3012,Study.ID_AS-3015,Study.ID_AS-3017,Study.ID_AS-3022,Study.ID_AS-3024,Study.ID_AS-3036,Study.ID_AS-3037,Study.ID_AS-3038,Study.ID_AS-3039,Study.ID_AS-3040,Study.ID_AS-3045,Study.ID_AS-3054,Study.ID_AS-3059,Study.ID_AS-3060,Study.ID_AS-3065,Study.ID_AS-3074,Study.ID_AS-3076,Study.ID_AS-3084,Study.ID_AS-3099,Study.ID_AS-3102,Study.ID_AS-3105,Study.ID_AS-3136,Study.ID_AS-3165,Study.ID_AS-3167,Study.ID_AS-3200,Study.ID_AS-3213,Study.ID_AS-343,Study.ID_AS-344,Study.ID_AS-354,Study.ID_AS-387,Study.ID_AS-414,Study.ID_AS-483,Study.ID_AS-490,Study.ID_AS-496,Study.ID_AS-497,Study.ID_AS-623,Study.ID_AS-635,Study.ID_AS-686,Study.ID_AS-714,Study.ID_AS-735,Study.ID_AS-746,Study.ID_AS-824,Study.ID_AS-878,Study.ID_AS-898,Study.ID_AS-962,Study.ID_nan,total.DMA_#VALUE!,total.DMA_0.2,total.DMA_0.3,total.DMA_0.4,total.DMA_0.5,total.DMA_0.6,total.DMA_0.7,total.DMA_0.8,total.DMA_0.9,total.DMA_1,total.DMA_1.1,total.DMA_1.2,total.DMA_1.3,total.DMA_1.4,total.DMA_1.5,total.DMA_1.6,total.DMA_1.7,total.DMA_1.8,total.DMA_1.9,total.DMA_3.2,total.DMA_nan,OA
0,3.8729684632882204,0.957685857786787,38.09620898420865,3.900495638596565,10.051552081082695,15.625532341716148,0.4930879192361243,1.192515921584767,0.17744189716953768,0.23209343512727584,0.8394759467564299,0.30236170459933187,0.28742158399097834,0.30803945714303615,0.22298427898447912,0.3639260622156164,0.18219590752700163,0.7865711322230927,0.5248915788727887,0.24923368161388118,0.25757905393152725,0.1548566696585052,0.11362231238857548,0.3667975414374042,0.8631918235604124,0.10374472041938668,0.5387937711181612,8.916294740231338,0.8855469318407206,0.19633266280310308,,0.5706739349677197,0.04347263454065611,0.48585760692710844,0.03264410733963994,0.05231663905774266,0.1871743855509298,0.20266524629523092,0.09229020375587887,0.22381897541953388,0.0317551453684755,0.280740794870104,0.4859036633668266,0.10150662521043607,9.212277123704535,11.909277598603579,62.68441423360132,11.421526778197073,37.51512531067487,49.05726082634117,17.615240133341985,14.333525592231481,1.6429483426229652,23.529958759878653,2.261923929588433,17.52123097886687,2.7649617513778937,2.0932970915226643,7.626081115534576,6.547474809100895,8.740164360348254,1.7996629436048022,5.008590652529425,0.33459549660602755,0.43436069400986604,0.6642119465255961,0.36014822947133995,0.7631397265631872,0.2477874026322784,1.423187984317539,3.0422779662926,2.0774711812706603,5.99500706331685,3.253605601006825,0.3196944981961826,22.823739590600255,33.143005497670416,4.8176380302791655,1.0094919270801264,8.672351961441818,24.867041705680233,15.614102335618396,31.41415546520597,5.59246392467226,0.7848486415997541,3.112529651827929,9.682383519004224,22.953779898418773,13.663754851341984,17.61510846836001,0.9845379653349647,0.6551879442711255,0.698891394763763,3.279624003674647,5.332953230735902,9.117536743645976,1.56195812838857,0.9628691512539329,0.6943353360079353,0.8508335942996055,1.0091590708492928,1.4447134999126303,0.8357570640657529,0.34741516813782886,0.22114062568938997,2.1068944172278368,0.9450052751529575,1.696073473832685,4.507794048638786,4.174531985973611,3.679957559546184,1.765600895444464,5.569807406236166,5.619292238444666,3.3970641541135014,5.918211778009864,5.905138718350859,1.537511511069965,0.9077341866975045,1.2672240910089234,3.272051739797266,6.46461592422279,7.6589830116673125,4.463738792953028,1.4402013541342353,1.9948061354599889,1.9851203702410232,3.0810499290637035,3.464548501139466,4.060275478639533,1.6735341948499258,0.9682947707763417,1.287368855915833,1.2988205167542661,1.4086925498301317,3.0412631950403517,0.5200103393384472,0.6624728097304079,2.3745144396637463,2.49600183119113,4.9483791597077875,27.95914510813521,14.020152647360279,8.968678901631518,20.26677879746629,4.853834391463542,4.357981642431389,6.917926670878387,25.107864784149218,8.496190048108664,9.930354809584422,7.003587897759753,7.730880361220156,10.263258819342132,16.067821809315213,26.42265567759451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.441067768376883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.674485283013842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,4.647562155945865,1.7101533174764054,27.52289674494735,9.214593723395911,8.388748855773477,15.812664465569037,0.38821474238366505,0.6856154208566371,0.10800811132058814,0.2727097862745491,0.4024453976959664,0.16125957578631034,0.27843965949126026,,0.13572956112098727,0.12804805892771687,0.060731969175667214,0.18131131183447563,0.1235039009112444,0.11423210407302889,,0.0645236123577105,0.032463517825307285,0.11501278841681319,0.16510716088236077,0.02593618010484667,0.08318219624280385,2.976374647098806,1.2281957446635121,0.10658058837882738,0.034981382054680536,1.1278141007267186,0.027664403798599337,0.39702543252625644,0.03264410733963994,0.03487775937182844,0.1569849685265863,0.09843740534339787,0.20049251160759893,0.19786894928393575,0.019053087221085303,0.09501996134065059,0.36442774752511997,0.06203182651748871,11.029377657279284,14.35478326582738,34.40255730665662,7.610793077434124,22.52841287986403,27.464702871632653,14.274991768434685,13.51968694330988,1.3940167755588795,22.668055508601046,4.553223494626066,21.363606193530657,3.3822162096365673,1.578944091891381,9.52551395843724,8.01439539474645,9.20672117673695,3.4940824402151716,3.9523177686819677,0.6269604936404205,1.0641837003241719,0.4981589598941972,1.3196476169434919,1.2541107394569857,0.2584449253261398,1.252246410782192,1.6901544257181111,2.5667929057848244,5.074720891316456,4.995162126027076,0.22074143923069756,23.469694484673848,25.344651262924437,3.5228978096416395,0.9246516481021159,10.840439951802274,20.81630188032056,14.268059030823707,16.829011856360342,4.3084798603342405,0.5216468749218567,2.1316112161003393,11.819486187613267,12.51746130460437,7.684478012018912,9.231348684778625,0.9272104382395112,0.8357368948231118,0.9223851199185708,3.1177724294673266,4.221505968629262,6.037287843765579,1.104527533646203,0.6743220440377706,0.9005135143858376,0.49546534607808346,0.8892865845329402,0.9959194283865428,0.9011900014659184,0.3722305372905309,0.16456976795489486,1.809061175001912,0.6269920276827462,1.353658640436275,3.940334826108585,3.7517268232916683,1.5219210585522183,1.4272453231467443,3.3418844437416997,2.885199628310665,3.248558617321654,6.002158044364614,3.8887498876944675,0.7819687450832399,2.9233329319628294,2.065105926088616,2.937172244039763,4.3928846792159595,5.851807244869407,3.2446237883342777,1.3018682464799332,1.7661022473180792,1.902977458368981,2.7836512872621877,2.848430339854355,2.350242445104626,1.410087521596131,0.5596566106321974,1.0214451733231802,1.5772910367130368,1.9830200568657896,2.9150697014702125,0.767393898829553,1.4721617994009064,3.2330959319715418,1.6788583745511767,6.312651918692645,16.749718267546438,10.295190522424361,8.31772640070665,10.953169215259873,4.500522356036386,2.685113383600758,2.838842881608203,19.816537908150828,5.43199035862685,9.261288350782635,3.730482533296522,9.915694376347592,3.043175580153772,14.693851298304887,31.190653694604045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.441067768376883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6628709434906095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
